sample_index,file_name,frame_index,energy,state,transition,prediction_triggered
6,cover_drive_average_07.mov,34,0.3621175904177653,swing,,False
6,cover_drive_average_07.mov,35,0.43547522654711385,swing,,False
6,cover_drive_average_07.mov,36,0.5227326810962535,swing,,False
6,cover_drive_average_07.mov,37,0.5366795136778729,swing,,False
6,cover_drive_average_07.mov,38,0.4271851508177451,swing,,False
6,cover_drive_average_07.mov,39,0.40035282982369763,swing,,False
6,cover_drive_average_07.mov,40,0.3168601577511339,swing,,False
6,cover_drive_average_07.mov,41,0.21747867927307346,swing,,False
6,cover_drive_average_07.mov,42,0.1907266091303528,swing,,False
6,cover_drive_average_07.mov,43,0.16815645539324087,follow_through,swing_to_follow_through,False
6,cover_drive_average_07.mov,44,0.13401012959797529,follow_through,,False
6,cover_drive_average_07.mov,45,0.1679385586890158,follow_through,,False
6,cover_drive_average_07.mov,46,0.17345485455951004,follow_through,,False
6,cover_drive_average_07.mov,47,0.18276981127114528,follow_through,,False
6,cover_drive_average_07.mov,48,0.19237816764747062,follow_through,,False
6,cover_drive_average_07.mov,49,0.18385381666685244,follow_through,,False
6,cover_drive_average_07.mov,50,0.14256805984410928,follow_through,,False
6,cover_drive_average_07.mov,51,0.11569021815282719,follow_through,,False
6,cover_drive_average_07.mov,52,0.10517371956275424,follow_through,,False
